,ID,Prob_0,Prob_1
200,201,0.739848719350803,0.26015128064919707
201,202,0.5746636815072126,0.42533631849278736
202,203,0.4864501966146889,0.5135498033853111
203,204,0.5042610742843445,0.49573892571565553
204,205,0.556879882767108,0.44312011723289196
205,206,0.7402546684305309,0.25974533156946905
206,207,0.555812940413802,0.444187059586198
207,208,0.6334682907285257,0.36653170927147427
208,209,0.7078509260859593,0.2921490739140406
209,210,0.583910130386168,0.416089869613832
210,211,0.7516905537304496,0.2483094462695504
211,212,0.5259489677711426,0.4740510322288573
212,213,0.5021756029406017,0.49782439705939835
213,214,0.7427829021330133,0.25721709786698665
214,215,0.7436412790438672,0.25635872095613277
215,216,0.5568341643355819,0.44316583566441814
216,217,0.7477887057468473,0.2522112942531527
217,218,0.5579266422930235,0.44207335770697653
218,219,0.5992130951773934,0.4007869048226066
219,220,0.742027576771999,0.257972423228001
220,221,0.5869050292630622,0.41309497073693785
221,222,0.7384763758550342,0.26152362414496577
222,223,0.7519857390603145,0.24801426093968548
223,224,0.5304111651709055,0.4695888348290945
224,225,0.5086509889905654,0.4913490110094346
225,226,0.5565980228421324,0.44340197715786756
226,227,0.7417977721401361,0.25820222785986396
227,228,0.7200429524011691,0.27995704759883083
228,229,0.7424584418167446,0.25754155818325547
229,230,0.7447227875144076,0.25527721248559243
230,231,0.7480226406119295,0.25197735938807053
231,232,0.747516577052243,0.252483422947757
232,233,0.5473567981002914,0.4526432018997086
233,234,0.7421038703340499,0.2578961296659501
234,235,0.5050944447466703,0.49490555525332974
235,236,0.7527050658446982,0.2472949341553018
236,237,0.7514143174695782,0.24858568253042185
237,238,0.7416432553909293,0.25835674460907065
238,239,0.5599312161573976,0.4400687838426024
239,240,0.7461548564293676,0.25384514357063237
240,241,0.5640308159200306,0.43596918407996943
241,242,0.7422559512836819,0.25774404871631806
242,243,0.5672634639004422,0.43273653609955776
243,244,0.7455021813174745,0.2544978186825256
244,245,0.7461877969237984,0.25381220307620156
245,246,0.7378076443415666,0.2621923556584333
246,247,0.5597730725693737,0.44022692743062625
247,248,0.7477397054023287,0.25226029459767135
248,249,0.600969844598684,0.3990301554013161
249,250,0.5434679048591599,0.45653209514084014
250,251,0.5403053011406209,0.4596946988593791
251,252,0.754244853181347,0.2457551468186529
252,253,0.5768440046542089,0.4231559953457911
253,254,0.7536855349845073,0.2463144650154927
254,255,0.5594950647202481,0.44050493527975193
255,256,0.5571500259955099,0.4428499740044901
256,257,0.5760917140148969,0.4239082859851031
257,258,0.5652560503025486,0.4347439496974515
258,259,0.7446350780026472,0.25536492199735283
259,260,0.5147972631030857,0.48520273689691434
260,261,0.7534970090965281,0.24650299090347194
261,262,0.7434797542836796,0.25652024571632037
262,263,0.5667249897329273,0.4332750102670727
263,264,0.7395110425375058,0.2604889574624942
264,265,0.5877883393939607,0.4122116606060393
265,266,0.5695689410015484,0.4304310589984516
266,267,0.535924182053551,0.464075817946449
267,268,0.747423941109065,0.25257605889093504
268,269,0.5625636494232926,0.43743635057670743
269,270,0.7514919687891705,0.24850803121082957
270,271,0.5763021899206913,0.42369781007930873
271,272,0.5659693117419082,0.43403068825809177
272,273,0.5747590833800523,0.4252409166199477
273,274,0.49628102952705566,0.5037189704729443
274,275,0.7376230567036477,0.26237694329635236
275,276,0.7502517398209487,0.24974826017905122
276,277,0.7438622343639909,0.2561377656360091
277,278,0.49882800865618326,0.5011719913438167
278,279,0.7405659579434924,0.2594340420565075
279,280,0.5257893676022649,0.47421063239773503
280,281,0.7484706008562547,0.25152939914374534
281,282,0.7498312884109599,0.2501687115890401
282,283,0.7433340517157161,0.25666594828428396
283,284,0.46450205876269945,0.5354979412373005
284,285,0.6020622992121971,0.39793770078780294
285,286,0.5298916177782822,0.4701083822217178
286,287,0.5728079840015268,0.4271920159984732
287,288,0.5457918394659029,0.454208160534097
288,289,0.5670970074779437,0.43290299252205633
289,290,0.5935743300001561,0.40642566999984386
290,291,0.5376721320470041,0.4623278679529958
291,292,0.7467845921027402,0.2532154078972598
292,293,0.5326691293655951,0.4673308706344049
293,294,0.5726963941964984,0.4273036058035015
294,295,0.5309434164636005,0.46905658353639945
295,296,0.5734525771187354,0.42654742288126457
296,297,0.5997921308092209,0.40020786919077916
297,298,0.7511110251118813,0.24888897488811865
298,299,0.7049108906308166,0.2950891093691834
299,300,0.5632775411473508,0.43672245885264915
300,301,0.7514667532664329,0.2485332467335671
301,302,0.5609646447071126,0.4390353552928874
302,303,0.7407157907004981,0.2592842092995019
303,304,0.5538319651030821,0.446168034896918
304,305,0.5448673673397488,0.4551326326602511
305,306,0.5603929532244498,0.4396070467755502
306,307,0.7391564370870568,0.2608435629129432
307,308,0.5710258209845077,0.4289741790154923
308,309,0.5056470899618916,0.49435291003810844
309,310,0.573408234338731,0.42659176566126905
310,311,0.7491080526306486,0.25089194736935144
311,312,0.5751841319698134,0.4248158680301865
312,313,0.5140664391553017,0.4859335608446983
313,314,0.5750383734876579,0.42496162651234215
314,315,0.502814944434813,0.497185055565187
315,316,0.5165639346250737,0.48343606537492634
316,317,0.5635933060952847,0.43640669390471537
317,318,0.5566396376026664,0.44336036239733356
318,319,0.5585276493300851,0.44147235066991486
319,320,0.7387871586032102,0.26121284139678985
320,321,0.45370516178596487,0.5462948382140351
321,322,0.5482685664366167,0.45173143356338336
322,323,0.7528745924637856,0.24712540753621434
323,324,0.7499902995749546,0.2500097004250454
324,325,0.7491137931344223,0.2508862068655777
325,326,0.7494885380238832,0.2505114619761169
326,327,0.568828408727535,0.4311715912724649
327,328,0.743581847516565,0.25641815248343497
328,329,0.5394362163153646,0.46056378368463535
329,330,0.5270061765346024,0.47299382346539764
330,331,0.7422139481719934,0.25778605182800657
331,332,0.7485508108249956,0.2514491891750044
332,333,0.7484048188505503,0.2515951811494496
333,334,0.7469901676903512,0.25300983230964885
334,335,0.7527289026618273,0.24727109733817262
335,336,0.5755186973177318,0.4244813026822682
336,337,0.5714393407866449,0.42856065921335507
337,338,0.6317910266562105,0.36820897334378955
338,339,0.740720938537859,0.259279061462141
339,340,0.7483348123255353,0.2516651876744647
340,341,0.7388241001246358,0.2611758998753641
341,342,0.5618668402400513,0.43813315975994865
342,343,0.7421714752331909,0.257828524766809
343,344,0.7376235611595727,0.2623764388404273
344,345,0.5664309954074551,0.43356900459254494
345,346,0.5663045589050955,0.43369544109490454
346,347,0.7519249196015758,0.2480750803984242
347,348,0.5732702392279114,0.4267297607720885
348,349,0.7433001814983337,0.25669981850166634
349,350,0.5593264285252018,0.44067357147479824
350,351,0.5682537172181066,0.4317462827818934
351,352,0.5023545625721406,0.49764543742785944
352,353,0.7477688146029181,0.2522311853970819
353,354,0.5454242511777201,0.45457574882227986
354,355,0.7383189776187982,0.2616810223812019
355,356,0.7380089799935083,0.2619910200064916
356,357,0.5667258372703834,0.43327416272961655
357,358,0.7409407951095068,0.2590592048904931
358,359,0.740505022865678,0.25949497713432196
359,360,0.49838791720989584,0.5016120827901042
360,361,0.5447399417156373,0.4552600582843626
361,362,0.5623600217111908,0.43763997828880913
362,363,0.5777746078791559,0.4222253921208441
363,364,0.5752305634674811,0.42476943653251886
364,365,0.5682125254184747,0.4317874745815253
365,366,0.7493278474771701,0.25067215252282987
366,367,0.5622957557016165,0.4377042442983835
367,368,0.7476521642265139,0.252347835773486
368,369,0.5947762637454119,0.405223736254588
369,370,0.5091525244677877,0.49084747553221236
370,371,0.5599124825711081,0.4400875174288919
371,372,0.7507366676273428,0.24926333237265721
372,373,0.7410330106601603,0.25896698933983975
373,374,0.598483157087272,0.4015168429127281
374,375,0.5776471292418143,0.42235287075818573
375,376,0.5319496834852402,0.46805031651475976
376,377,0.7111262355126918,0.28887376448730817
377,378,0.5379151926581383,0.46208480734186175
378,379,0.576518059589548,0.4234819404104519
379,380,0.5304871852035278,0.4695128147964723
380,381,0.5708550181600278,0.42914498183997213
381,382,0.5698966381138417,0.4301033618861582
382,383,0.7453693346721442,0.2546306653278558
383,384,0.5275304293748826,0.4724695706251174
384,385,0.5732222138531442,0.4267777861468558
385,386,0.7360172089527497,0.26398279104725036
386,387,0.7525284970156003,0.24747150298439963
387,388,0.7388994596684284,0.2611005403315716
388,389,0.5778758032893172,0.42212419671068285
389,390,0.7488066532547825,0.25119334674521754
390,391,0.7466029534408504,0.25339704655914963
391,392,0.5338704245487422,0.4661295754512577
392,393,0.7446264845676032,0.25537351543239684
393,394,0.7528988111749749,0.24710118882502508
394,395,0.455234286295526,0.544765713704474
395,396,0.5594350098845163,0.44056499011548367
396,397,0.5302830810421968,0.4697169189578032
397,398,0.5469154801776706,0.4530845198223294
398,399,0.5723680123420243,0.42763198765797567
399,400,0.7419256610089375,0.2580743389910625
400,401,0.7444018864433812,0.25559811355661877
401,402,0.5648520333059683,0.4351479666940317
402,403,0.6255869161560073,0.3744130838439927
403,404,0.7524724394998442,0.2475275605001558
404,405,0.7406247501099454,0.2593752498900545
405,406,0.744344839018857,0.255655160981143
406,407,0.7539407802341187,0.24605921976588124
407,408,0.7453988240359632,0.25460117596403675
408,409,0.5145990093236901,0.4854009906763099
409,410,0.7467060824202398,0.2532939175797602
410,411,0.5162331009819394,0.4837668990180605
411,412,0.5724185288758805,0.4275814711241194
412,413,0.5684863540991683,0.4315136459008318
413,414,0.4575359388789997,0.5424640611210003
414,415,0.7398794222480265,0.2601205777519735
415,416,0.5672889335394187,0.4327110664605813
416,417,0.5347442263297,0.4652557736703
417,418,0.4668596166921555,0.5331403833078445
418,419,0.5729950761284799,0.4270049238715201
419,420,0.7478833304582426,0.25211666954175743
420,421,0.5404750865954343,0.4595249134045657
421,422,0.7538874859641996,0.24611251403580037
422,423,0.7458023273251213,0.25419767267487864
423,424,0.7413358981678878,0.2586641018321122
424,425,0.5071355430762006,0.4928644569237994
425,426,0.5762380937448743,0.42376190625512566
426,427,0.559562115624215,0.44043788437578507
427,428,0.5563442505014711,0.44365574949852893
428,429,0.5400941214280399,0.45990587857196014
429,430,0.5044816364590836,0.49551836354091633
430,431,0.5837181103420311,0.41628188965796886
431,432,0.5993166186693266,0.40068338133067344
432,433,0.5084708692923711,0.49152913070762894
433,434,0.5695674322343309,0.4304325677656691
434,435,0.7380344148701654,0.26196558512983464
435,436,0.5755857112128842,0.42441428878711585
436,437,0.5639533439016731,0.436046656098327
437,438,0.746698128452373,0.253301871547627
438,439,0.7434352203149845,0.25656477968501545
439,440,0.5703065744465354,0.4296934255534645
440,441,0.5637700087264594,0.4362299912735405
441,442,0.5707593534068935,0.4292406465931064
442,443,0.5563494742566859,0.44365052574331415
443,444,0.563646802304304,0.4363531976956961
444,445,0.573075551644622,0.42692444835537796
445,446,0.5152187404246558,0.4847812595753443
446,447,0.5633622951913211,0.43663770480867886
447,448,0.50658717628836,0.49341282371164
448,449,0.5363331868600905,0.4636668131399095
449,450,0.6004933526843084,0.3995066473156916
450,451,0.5446340463809356,0.45536595361906435
451,452,0.5660491593965351,0.43395084060346495
452,453,0.7395852989924843,0.2604147010075158
453,454,0.5335565851772512,0.4664434148227487
454,455,0.7448682137291394,0.25513178627086064
455,456,0.4990990190613388,0.5009009809386612
456,457,0.7537089296421909,0.24629107035780903
457,458,0.5609647427226061,0.43903525727739395
458,459,0.7334968428532446,0.26650315714675543
459,460,0.5585986968634318,0.4414013031365683
460,461,0.5607497557949789,0.4392502442050211
461,462,0.5735461961867419,0.4264538038132581
462,463,0.5713739063777226,0.4286260936222774
463,464,0.5585017043707368,0.4414982956292632
464,465,0.7486233838158212,0.2513766161841789
465,466,0.7396438197190123,0.2603561802809878
466,467,0.7523835390165329,0.24761646098346712
467,468,0.5637748143645323,0.43622518563546775
468,469,0.5525677793271383,0.4474322206728617
469,470,0.5938473433828115,0.4061526566171885
470,471,0.4966770473541271,0.5033229526458729
471,472,0.560556104218034,0.43944389578196597
472,473,0.7462709009571477,0.25372909904285235
473,474,0.5450160686627193,0.45498393133728066
474,475,0.5589705011478077,0.44102949885219234
475,476,0.6058544581575334,0.3941455418424667
476,477,0.562600875190955,0.437399124809045
477,478,0.5670731037800767,0.4329268962199233
478,479,0.5473070010944987,0.45269299890550124
479,480,0.5743032199055995,0.42569678009440043
480,481,0.7522307438164461,0.24776925618355397
481,482,0.7372679343549349,0.26273206564506507
482,483,0.7527794399056227,0.24722056009437732
483,484,0.7526519329390754,0.2473480670609246
484,485,0.554734622712629,0.44526537728737103
485,486,0.5567639431794047,0.44323605682059525
486,487,0.5476529362167288,0.4523470637832712
487,488,0.4978679761954309,0.5021320238045691
488,489,0.6547784846321731,0.3452215153678268
489,490,0.5353165361160646,0.46468346388393544
490,491,0.5343545079460177,0.46564549205398226
491,492,0.5280766887149164,0.47192331128508364
492,493,0.5428251325518093,0.4571748674481907
493,494,0.5769120404408148,0.42308795955918527
494,495,0.5254400603547613,0.47455993964523874
495,496,0.5463805038185169,0.4536194961814831
496,497,0.49702454025202414,0.5029754597479759
497,498,0.7475123686870095,0.2524876313129905
498,499,0.7477363506914834,0.2522636493085166
499,500,0.567069314489699,0.43293068551030106
500,501,0.47012161165111144,0.5298783883488886
501,502,0.5702037940980981,0.42979620590190193
502,503,0.7424391039495802,0.25756089605041976
503,504,0.5629291886637333,0.43707081133626663
504,505,0.745218584280549,0.25478141571945107
505,506,0.7518300235388286,0.24816997646117148
506,507,0.7467929534032811,0.25320704659671883
507,508,0.7429449366422828,0.2570550633577172
508,509,0.5612393156150757,0.43876068438492427
509,510,0.7492781172354567,0.2507218827645433
510,511,0.7407649243592935,0.25923507564070647
511,512,0.565826567536868,0.434173432463132
512,513,0.7029163481969143,0.2970836518030857
513,514,0.5164009822527045,0.48359901774729547
514,515,0.7461711689892916,0.2538288310107084
515,516,0.7383831141607217,0.26161688583927833
516,517,0.5653992115884058,0.4346007884115942
517,518,0.5703071801845601,0.42969281981544
518,519,0.540496392013365,0.459503607986635
519,520,0.546441595127021,0.45355840487297905
520,521,0.5090591934758308,0.4909408065241692
521,522,0.5105445559181663,0.48945544408183367
522,523,0.5984983067130445,0.4015016932869555
523,524,0.568230394578513,0.431769605421487
524,525,0.565626709325997,0.43437329067400293
525,526,0.5108727538664044,0.4891272461335956
526,527,0.5270745600327438,0.47292543996725617
527,528,0.6014610739864243,0.39853892601357566
528,529,0.7530558497639691,0.2469441502360309
529,530,0.7400084538595049,0.2599915461404951
530,531,0.5611057827413433,0.43889421725865674
531,532,0.7429562037694837,0.2570437962305163
532,533,0.5262250058696056,0.47377499413039437
533,534,0.7472982032359285,0.2527017967640714
534,535,0.5715154872065429,0.4284845127934571
535,536,0.5407410848909598,0.45925891510904016
536,537,0.7471764782897212,0.2528235217102787
537,538,0.5476742125877716,0.45232578741222834
538,539,0.7400636875875366,0.2599363124124634
539,540,0.7373314726571218,0.2626685273428781
540,541,0.7479264773541751,0.25207352264582494
541,542,0.5375011789493227,0.4624988210506773
542,543,0.5741224807344081,0.425877519265592
543,544,0.5708255661414494,0.42917443385855053
544,545,0.712138149281963,0.2878618507180371
545,546,0.5649846676249157,0.4350153323750842
546,547,0.5262717030798836,0.47372829692011637
547,548,0.5750276511088759,0.4249723488911242
548,549,0.5834789997287932,0.4165210002712067
549,550,0.5780053142971557,0.4219946857028442
550,551,0.7494479039625392,0.2505520960374607
551,552,0.5442664573774819,0.4557335426225181
552,553,0.5563157263150837,0.4436842736849163
553,554,0.7395766991489108,0.2604233008510892
554,555,0.5932687793825089,0.4067312206174911
555,556,0.5640602013785625,0.43593979862143756
556,557,0.7490335120486802,0.2509664879513198
557,558,0.7518886879877703,0.24811131201222972
558,559,0.5323255343055551,0.4676744656944449
559,560,0.5731385852930813,0.4268614147069188
560,561,0.5301358246561912,0.46986417534380875
561,562,0.7500743303023771,0.24992566969762292
562,563,0.5911268358191051,0.40887316418089487
563,564,0.7541080614155632,0.2458919385844368
564,565,0.5631788678727001,0.43682113212729984
565,566,0.741850735298609,0.25814926470139093
566,567,0.7551310311753505,0.2448689688246495
567,568,0.5297758533932051,0.4702241466067949
568,569,0.5338900165458641,0.4661099834541359
569,570,0.5655779204814944,0.4344220795185057
570,571,0.7493211284242594,0.25067887157574065
571,572,0.6361913593246351,0.3638086406753649
572,573,0.5593589192065966,0.4406410807934034
573,574,0.740729147131705,0.259270852868295
574,575,0.7489752565640455,0.25102474343595454
575,576,0.7379531423033605,0.26204685769663955
576,577,0.572769928313124,0.42723007168687605
577,578,0.7538875978806501,0.2461124021193499
578,579,0.5670213810831419,0.43297861891685807
579,580,0.7390763960443325,0.2609236039556675
580,581,0.5588089791260785,0.4411910208739215
581,582,0.5463800567398713,0.45361994326012867
582,583,0.5762484441582363,0.4237515558417637
583,584,0.7526569459188033,0.24734305408119667
584,585,0.5368486822261416,0.4631513177738584
585,586,0.7519244589027932,0.24807554109720678
586,587,0.5606518768276776,0.4393481231723224
587,588,0.5153738793766856,0.4846261206233144
588,589,0.7500151661846308,0.24998483381536918
589,590,0.5757380097650784,0.4242619902349216
590,591,0.5401246355835625,0.45987536441643756
591,592,0.7664524520938767,0.23354754790612337
592,593,0.7466714265022361,0.253328573497764
593,594,0.7526939354360462,0.24730606456395382
594,595,0.5716381162428938,0.42836188375710615
595,596,0.7106884165654579,0.28931158343454205
596,597,0.7466075381722646,0.25339246182773545
597,598,0.48214004182321724,0.5178599581767828
598,599,0.7480914240338367,0.25190857596616334
599,600,0.5371901161883201,0.4628098838116799
600,601,0.749011872241391,0.25098812775860907
601,602,0.576656844695133,0.42334315530486705
602,603,0.5559391090914277,0.44406089090857226
603,604,0.5903214192153465,0.4096785807846535
604,605,0.753783402827428,0.246216597172572
605,606,0.5661878021187043,0.43381219788129566
606,607,0.5329487051204216,0.4670512948795784
607,608,0.7388819733990446,0.2611180266009554
608,609,0.5583430865792601,0.44165691342073987
609,610,0.5732045602177069,0.42679543978229306
610,611,0.5634109380040571,0.4365890619959429
611,612,0.7479155972625409,0.2520844027374591
612,613,0.5558380775072093,0.44416192249279074
613,614,0.5600084575390062,0.4399915424609938
614,615,0.5655726591703492,0.4344273408296508
615,616,0.5705647363804418,0.42943526361955825
616,617,0.5700436643954684,0.4299563356045316
617,618,0.572007186287869,0.42799281371213105
618,619,0.5563621438910065,0.4436378561089935
619,620,0.4980081101125673,0.5019918898874327
620,621,0.7402125230465801,0.2597874769534199
621,622,0.5540377341393572,0.4459622658606428
622,623,0.5727676717043733,0.4272323282956267
623,624,0.7379622269412429,0.26203777305875703
624,625,0.7525838551795608,0.2474161448204392
625,626,0.576094211002955,0.42390578899704495
626,627,0.7541939348578577,0.24580606514214234
627,628,0.5642765645908587,0.4357234354091413
628,629,0.46136615567095673,0.5386338443290433
629,630,0.7510416096814581,0.24895839031854197
630,631,0.7510507482000185,0.24894925179998148
631,632,0.56909535018415,0.43090464981585
632,633,0.5778075668462042,0.4221924331537959
633,634,0.7463283666633866,0.2536716333366133
634,635,0.7320822487699051,0.26791775123009487
635,636,0.49943410450524206,0.5005658954947579
636,637,0.7527064457346859,0.24729355426531402
637,638,0.5712737086522823,0.4287262913477177
638,639,0.752223100422439,0.247776899577561
639,640,0.5459636426398042,0.4540363573601957
